longitud,latitud,tipo
-69.9120549810799,-27.17033095952997,P
-69.8680382241899,-27.17033095952997,P
-69.8240214672999,-27.17033095952997,P
-69.7800047104099,-27.17033095952997,P
-69.7359879535199,-27.17033095952997,P
-69.6919711966299,-27.17033095952997,P
-69.64795443973989,-27.17033095952997,P
-69.60393768284989,-27.17033095952997,P
-69.55992092595989,-27.17033095952997,P
-69.51590416906988,-27.17033095952997,P
-69.47188741217988,-27.17033095952997,P
-69.42787065528988,-27.17033095952997,P
-69.38385389839988,-27.17033095952997,P
-69.25180362772987,-27.17033095952997,P
-69.16377011394987,-27.17033095952997,P
-69.11975335705986,-27.17033095952997,P
-69.07573660016986,-27.17033095952997,P
-69.03171984327986,-27.17033095952997,P
-68.98770308638986,-27.17033095952997,P;U
-68.94368632949985,-27.17033095952997,P
-68.89966957260985,-27.17033095952997,P
-68.85565281571985,-27.17033095952997,P
-70.48427282064993,-27.12631420263997,P
-70.44025606375993,-27.12631420263997,P
-70.39623930686993,-27.12631420263997,P
-70.35222254997993,-27.12631420263997,P
-70.30820579308993,-27.12631420263997,P
-70.26418903619992,-27.12631420263997,P
-70.22017227930992,-27.12631420263997,P
-70.17615552241992,-27.12631420263997,P
-70.13213876552992,-27.12631420263997,P
-70.08812200863991,-27.12631420263997,P
-70.04410525174991,-27.12631420263997,P
-70.00008849485991,-27.12631420263997,P
-69.9560717379699,-27.12631420263997,P
-69.9120549810799,-27.12631420263997,P
-69.8680382241899,-27.12631420263997,P
-69.8240214672999,-27.12631420263997,P
-69.7800047104099,-27.12631420263997,P
-69.7359879535199,-27.12631420263997,P
-69.6919711966299,-27.12631420263997,P
-69.64795443973989,-27.12631420263997,P
-69.60393768284989,-27.12631420263997,P
-69.55992092595989,-27.12631420263997,P
-69.51590416906988,-27.12631420263997,P
-69.47188741217988,-27.12631420263997,P
-69.42787065528988,-27.12631420263997,P
-69.38385389839988,-27.12631420263997,P
-69.33983714150988,-27.12631420263997,P
-69.29582038461987,-27.12631420263997,P
-69.25180362772987,-27.12631420263997,P
-69.20778687083987,-27.12631420263997,P
-69.16377011394987,-27.12631420263997,P
-69.11975335705986,-27.12631420263997,P;U
-69.07573660016986,-27.12631420263997,P;U
-69.03171984327986,-27.12631420263997,P;U
-68.98770308638986,-27.12631420263997,P
-68.94368632949985,-27.12631420263997,P;U
-68.89966957260985,-27.12631420263997,P;U
-68.85565281571985,-27.12631420263997,P
-68.81163605882985,-27.12631420263997,P
-68.63556903126984,-27.12631420263997,P
-68.59155227437984,-27.12631420263997,P
-68.50351876059983,-27.12631420263997,P
-70.39623930686993,-27.082297445749973,P
-70.35222254997993,-27.082297445749973,P
-70.30820579308993,-27.082297445749973,P
-70.26418903619992,-27.082297445749973,P
-70.22017227930992,-27.082297445749973,P
-70.17615552241992,-27.082297445749973,P
-70.13213876552992,-27.082297445749973,P
-70.08812200863991,-27.082297445749973,P
-70.04410525174991,-27.082297445749973,P
-70.00008849485991,-27.082297445749973,P
-69.9560717379699,-27.082297445749973,P
-69.9120549810799,-27.082297445749973,P
-69.8680382241899,-27.082297445749973,P
-69.8240214672999,-27.082297445749973,P
-69.7800047104099,-27.082297445749973,P
-69.7359879535199,-27.082297445749973,P
-69.6919711966299,-27.082297445749973,P
-69.64795443973989,-27.082297445749973,P
-69.60393768284989,-27.082297445749973,P
-69.55992092595989,-27.082297445749973,P
-69.51590416906988,-27.082297445749973,P
-69.47188741217988,-27.082297445749973,P
-69.42787065528988,-27.082297445749973,P
-69.38385389839988,-27.082297445749973,P
-69.33983714150988,-27.082297445749973,P
-69.29582038461987,-27.082297445749973,P
-69.25180362772987,-27.082297445749973,P
-69.20778687083987,-27.082297445749973,P;U
-69.16377011394987,-27.082297445749973,P;U;A
-69.11975335705986,-27.082297445749973,P;U
-69.07573660016986,-27.082297445749973,P;U
-69.03171984327986,-27.082297445749973,P;U
-68.98770308638986,-27.082297445749973,P;U
-68.94368632949985,-27.082297445749973,P;U
-68.89966957260985,-27.082297445749973,P
-68.85565281571985,-27.082297445749973,P
-68.81163605882985,-27.082297445749973,P
-68.76761930193985,-27.082297445749973,P
-68.72360254504984,-27.082297445749973,P
-68.67958578815984,-27.082297445749973,P
-68.63556903126984,-27.082297445749973,P
-68.59155227437984,-27.082297445749973,P
-68.54753551748983,-27.082297445749973,P
-68.50351876059983,-27.082297445749973,P
-68.45950200370983,-27.082297445749973,P
-70.30820579308993,-27.038280688859974,P
-70.26418903619992,-27.038280688859974,P
-70.22017227930992,-27.038280688859974,P
-70.17615552241992,-27.038280688859974,P
-70.13213876552992,-27.038280688859974,P
-70.08812200863991,-27.038280688859974,P
-70.04410525174991,-27.038280688859974,P
-70.00008849485991,-27.038280688859974,P
-69.9560717379699,-27.038280688859974,P
-69.9120549810799,-27.038280688859974,P
-69.8680382241899,-27.038280688859974,P
-69.8240214672999,-27.038280688859974,P
-69.7800047104099,-27.038280688859974,P
-69.7359879535199,-27.038280688859974,P
-69.6919711966299,-27.038280688859974,P
-69.64795443973989,-27.038280688859974,P
-69.60393768284989,-27.038280688859974,P
-69.55992092595989,-27.038280688859974,P
-69.51590416906988,-27.038280688859974,P
-69.47188741217988,-27.038280688859974,P
-69.42787065528988,-27.038280688859974,P
-69.38385389839988,-27.038280688859974,P
-69.33983714150988,-27.038280688859974,P
